max_coins,degree,set_up,wallet_creation,buy_item
32, 1024, 0.9076857566833496, 4.521889686584473, 6.090074062347412
32, 1024, 0.9510173797607422, 4.592303514480591, 6.0684974193573
32, 1024, 0.9169178009033203, 4.731126308441162, 5.872898817062378
32, 1024, 0.9082655906677246, 4.961955785751343, 5.7777323722839355
32, 1024, 0.9122161865234375, 5.253492593765259, 6.2851080894470215
32, 1024, 0.98329758644104, 4.324021100997925, 5.961843252182007
32, 1024, 1.0335824489593506, 5.0037736892700195, 5.3295207023620605
32, 1024, 0.874436616897583, 4.929314613342285, 5.869834661483765
32, 1024, 0.9430720806121826, 4.444533586502075, 6.0600128173828125
32, 1024, 0.8983554840087891, 4.998824119567871, 6.5463526248931885
32, 1024, 0.8914279937744141, 5.66075587272644, 6.1807050704956055
32, 1024, 0.9668827056884766, 3.618154287338257, 5.854907512664795
32, 1024, 0.8982951641082764, 4.415650367736816, 5.818668603897095
32, 1024, 0.938605546951294, 4.855897426605225, 7.723779916763306
32, 1024, 1.251236915588379, 5.410155296325684, 6.015865087509155
32, 1024, 0.911646842956543, 5.088608503341675, 5.936299562454224
32, 1024, 0.8727586269378662, 3.830601692199707, 5.483425140380859
64, 512, 1.5909829139709473, 9.297277688980103, 12.992534637451172
64, 512, 1.8067100048065186, 8.978899002075195, 10.971675395965576
64, 512, 1.8488233089447021, 8.743539810180664, 10.02219820022583
64, 512, 1.5441067218780518, 9.485357761383057, 11.470864057540894
64, 512, 1.8020167350769043, 10.31615948677063, 11.90348505973816
64, 512, 2.5328173637390137, 10.406798601150513, 10.999240636825562
64, 512, 1.7941968441009521, 9.849887371063232, 11.863991498947144
64, 512, 1.8321502208709717, 10.396057367324829, 11.966129302978516
64, 512, 1.8323743343353271, 9.06588363647461, 11.544299364089966
64, 512, 1.8381264209747314, 9.234460353851318, 12.890100240707397
64, 512, 1.811767816543579, 9.408513069152832, 12.10248851776123
64, 512, 1.8351373672485352, 8.692699193954468, 10.938928842544556
64, 512, 1.8321518898010254, 9.853466987609863, 11.771211385726929
64, 512, 1.8334956169128418, 9.49837875366211, 12.073333978652954
64, 512, 1.833622932434082, 9.466428756713867, 11.918176889419556
64, 512, 1.8681004047393799, 9.241295099258423, 11.587198495864868
64, 512, 1.8035197257995605, 8.95594072341919, 12.086597204208374
64, 1024, 1.8096075057983398, 9.306317567825317, 11.021926879882812
64, 1024, 1.8216462135314941, 8.900829553604126, 11.470972776412964
64, 1024, 1.8123977184295654, 9.457492351531982, 10.682397365570068
64, 1024, 1.8464314937591553, 10.077817440032959, 11.622050046920776
64, 1024, 1.8196101188659668, 9.57589340209961, 11.806322813034058
64, 1024, 1.852724313735962, 9.500782489776611, 11.682371854782104
64, 1024, 1.8402609825134277, 8.740945816040039, 12.279664278030396
64, 1024, 1.9688127040863037, 8.683247089385986, 11.454394578933716
64, 1024, 1.8419997692108154, 9.64779019355774, 11.688721656799316
64, 1024, 1.8363261222839355, 10.37952995300293, 11.563508749008179
64, 1024, 1.8365263938903809, 8.582022905349731, 11.630893230438232
64, 1024, 1.8412830829620361, 8.75028133392334, 11.532630681991577
64, 1024, 1.8274662494659424, 8.95553469657898, 12.51731252670288
64, 1024, 1.8273119926452637, 9.780872583389282, 13.446426391601562
64, 1024, 1.7848570346832275, 8.412277698516846, 9.150792837142944
64, 1024, 1.4898903369903564, 10.555145263671875, 11.599705457687378
64, 1024, 1.8395822048187256, 9.673789262771606, 11.263197422027588
64, 1024, 1.8281135559082031, 8.761456727981567, 12.21402645111084
