max_coins,degree,set_up,wallet_creation,buy_item
4, 512, 12.051965475082397, 0.4395453929901123, 0.7349658012390137
4, 512, 14.421965837478638, 0.2952296733856201, 0.46790146827697754
4, 512, 16.020522117614746, 0.4092519283294678, 0.5694847106933594
4, 512, 12.301699876785278, 0.32201457023620605, 0.6054925918579102
4, 512, 11.915142059326172, 0.4903714656829834, 0.48226070404052734
4, 512, 11.91141963005066, 0.6200454235076904, 0.5221166610717773
4, 512, 13.706978559494019, 0.4327549934387207, 0.66092848777771
4, 512, 7.0128679275512695, 0.470689058303833, 0.5103445053100586
4, 512, 11.912203788757324, 0.36428356170654297, 0.6793653964996338
4, 512, 12.508376121520996, 0.5480856895446777, 0.5424935817718506
4, 512, 15.307664155960083, 0.5513079166412354, 0.5900719165802002
4, 512, 17.670082807540894, 0.43207383155822754, 0.5224366188049316
4, 512, 16.03092312812805, 0.3429145812988281, 0.6665000915527344
4, 512, 14.066767692565918, 0.5042784214019775, 0.5704669952392578
4, 512, 12.940781116485596, 0.6561241149902344, 0.5452337265014648
4, 512, 13.452285051345825, 0.2949039936065674, 0.5321786403656006
4, 512, 13.35078477859497, 0.5487308502197266, 0.624413251876831
4, 512, 11.787017822265625, 0.6137769222259521, 0.7939226627349854
4, 512, 13.697428703308105, 0.4813051223754883, 0.6794755458831787
4, 512, 12.767772912979126, 0.5480203628540039, 0.44074225425720215
4, 1024, 14.729281902313232, 0.44759440422058105, 0.4951589107513428
4, 1024, 15.870144367218018, 0.32584714889526367, 0.5014913082122803
4, 1024, 13.507412672042847, 0.6683285236358643, 0.75429368019104
4, 1024, 26.33822798728943, 0.6455872058868408, 0.7263777256011963
4, 1024, 12.552706241607666, 0.5200247764587402, 0.4568459987640381
4, 1024, 12.255632400512695, 0.5362353324890137, 0.7071366310119629
4, 1024, 11.922735452651978, 0.5540192127227783, 0.5209238529205322
4, 1024, 14.316089630126953, 0.4635181427001953, 0.6126503944396973
4, 1024, 11.563013315200806, 0.3636922836303711, 0.6927742958068848
4, 1024, 11.984103441238403, 0.5426793098449707, 0.5350885391235352
4, 1024, 14.15853214263916, 0.4204976558685303, 0.6736092567443848
4, 1024, 14.585583686828613, 0.36414527893066406, 0.7498629093170166
4, 1024, 7.239774465560913, 0.3790292739868164, 0.5234732627868652
4, 1024, 11.520525217056274, 0.31598663330078125, 0.6784253120422363
4, 1024, 13.560287714004517, 0.40474700927734375, 0.459014892578125
4, 1024, 13.082313060760498, 0.41914987564086914, 0.6738922595977783
4, 1024, 12.626448631286621, 0.5263304710388184, 0.6395590305328369
4, 1024, 12.478048324584961, 0.3445909023284912, 0.5882391929626465
4, 1024, 13.236762523651123, 0.4122323989868164, 0.5495667457580566
4, 1024, 11.81779956817627, 0.6148557662963867, 0.5706250667572021
8, 512, 16.767980575561523, 0.7211737632751465, 1.2643816471099854
8, 512, 13.082723617553711, 1.0402894020080566, 1.3412232398986816
8, 512, 15.573309659957886, 1.1165235042572021, 1.076305627822876
8, 512, 14.207169771194458, 0.897057294845581, 1.2033641338348389
8, 512, 13.618487119674683, 0.8868956565856934, 1.207397699356079
8, 512, 15.555246353149414, 1.0529744625091553, 1.2225165367126465
8, 512, 12.405574321746826, 0.8839414119720459, 1.2039148807525635
8, 512, 18.175354480743408, 0.7860612869262695, 0.9509551525115967
8, 512, 14.527566194534302, 0.9028763771057129, 1.1894986629486084
8, 512, 12.889716148376465, 0.981891393661499, 1.2198288440704346
8, 512, 11.998838901519775, 1.029198408126831, 1.080934762954712
8, 512, 12.95610237121582, 0.903423547744751, 0.9272177219390869
8, 512, 12.492444515228271, 1.0339248180389404, 1.1240088939666748
8, 512, 11.82758092880249, 1.053877830505371, 1.151820182800293
8, 512, 13.096110343933105, 1.2249245643615723, 1.3029694557189941
8, 512, 13.626544713973999, 1.1450576782226562, 1.3260416984558105
8, 512, 19.87088370323181, 0.9112730026245117, 1.1689271926879883
8, 512, 13.409875869750977, 0.8487341403961182, 0.9564456939697266
8, 512, 10.728875160217285, 0.93017578125, 1.030210018157959
8, 512, 13.135861158370972, 1.003781795501709, 1.1681103706359863
8, 1024, 10.317748785018921, 0.7536156177520752, 1.1620056629180908
8, 1024, 19.24772834777832, 0.8049530982971191, 1.300386905670166
8, 1024, 12.610771894454956, 0.7960352897644043, 1.0224981307983398
8, 1024, 17.91551947593689, 0.9512131214141846, 1.252912998199463
8, 1024, 22.03444194793701, 0.8134458065032959, 1.099222183227539
8, 1024, 12.014272212982178, 1.0431041717529297, 1.055344581604004
8, 1024, 13.825870037078857, 0.9539923667907715, 1.2429132461547852
8, 1024, 13.718737840652466, 0.8308055400848389, 1.3546829223632812
8, 1024, 14.36196756362915, 1.0663018226623535, 0.9830882549285889
8, 1024, 12.053884744644165, 0.9193716049194336, 1.3082680702209473
8, 1024, 15.968578338623047, 1.1092395782470703, 1.0768272876739502
8, 1024, 10.447957515716553, 0.9073910713195801, 1.2486529350280762
8, 1024, 9.533219575881958, 0.8988072872161865, 1.2359228134155273
8, 1024, 13.869768381118774, 0.8489165306091309, 1.0825684070587158
8, 1024, 17.956205368041992, 0.9340448379516602, 0.9996650218963623
8, 1024, 12.503060340881348, 1.1062216758728027, 1.1384882926940918
8, 1024, 12.731175899505615, 0.9141814708709717, 1.2915534973144531
8, 1024, 14.087058305740356, 0.9650073051452637, 1.1162340641021729
8, 1024, 12.340518474578857, 0.7845709323883057, 1.1157879829406738
8, 1024, 14.182501554489136, 1.1968960762023926, 1.387742519378662
16, 512, 17.10039520263672, 2.2412467002868652, 2.184486150741577
16, 512, 15.64025330543518, 2.1621131896972656, 2.4638469219207764
16, 512, 14.052130937576294, 2.1813278198242188, 2.512960910797119
16, 512, 13.35820984840393, 1.9168262481689453, 2.4612276554107666
16, 512, 7.077995300292969, 1.7576243877410889, 2.4679079055786133
16, 512, 18.172744035720825, 1.8427762985229492, 2.7978508472442627
16, 512, 13.778268337249756, 1.9100966453552246, 2.860574722290039
16, 512, 16.662901639938354, 1.6135389804840088, 2.265455484390259
16, 512, 12.097508430480957, 1.8524494171142578, 2.4840011596679688
16, 512, 28.312007665634155, 1.691920280456543, 2.7495551109313965
16, 512, 21.407373428344727, 2.005828857421875, 2.508000612258911
16, 512, 16.80403423309326, 1.6917798519134521, 2.5161192417144775
16, 512, 14.538311004638672, 1.4862453937530518, 2.29738187789917
16, 512, 16.832024335861206, 2.1194660663604736, 2.1786820888519287
16, 512, 12.043809652328491, 1.893298864364624, 2.739769458770752
16, 512, 17.874404907226562, 2.0205588340759277, 2.283470869064331
16, 512, 11.958543300628662, 2.2803006172180176, 2.6586720943450928
16, 512, 11.979927062988281, 1.9765641689300537, 2.4314239025115967
16, 512, 19.235250234603882, 1.5424084663391113, 2.1550047397613525
16, 512, 13.829127788543701, 1.8703217506408691, 2.4425125122070312
16, 1024, 12.73130464553833, 2.0368294715881348, 2.4557228088378906
16, 1024, 12.290102481842041, 1.8513250350952148, 2.117086410522461
16, 1024, 11.765217065811157, 1.7240853309631348, 2.1742234230041504
16, 1024, 8.754117250442505, 1.5926182270050049, 2.460099458694458
16, 1024, 19.703011989593506, 1.61374831199646, 2.262709379196167
16, 1024, 19.814713954925537, 1.866396188735962, 2.4165632724761963
16, 1024, 20.445682048797607, 1.995837688446045, 2.345296621322632
16, 1024, 12.508161067962646, 1.5004236698150635, 2.113372564315796
16, 1024, 17.973309755325317, 1.6738953590393066, 2.3680782318115234
16, 1024, 12.457666635513306, 2.0296530723571777, 2.1386170387268066
16, 1024, 12.880662202835083, 1.5629584789276123, 2.252885580062866
16, 1024, 7.441279888153076, 1.7201306819915771, 2.2950844764709473
16, 1024, 13.761236906051636, 1.908660888671875, 2.3967151641845703
16, 1024, 12.197054147720337, 1.8021538257598877, 2.5882015228271484
16, 1024, 12.75385308265686, 1.8461337089538574, 2.3065831661224365
16, 1024, 12.871933460235596, 1.7644057273864746, 2.1412932872772217
16, 1024, 14.037340641021729, 1.9188768863677979, 2.0590476989746094
16, 1024, 15.60872197151184, 1.6715025901794434, 2.1409482955932617
16, 1024, 16.646135568618774, 1.9354627132415771, 2.3130059242248535
16, 1024, 12.10759973526001, 1.6950702667236328, 2.377587080001831
32, 512, 15.43419623374939, 3.529461145401001, 4.78811240196228
32, 512, 14.209840297698975, 4.038743257522583, 4.645785570144653
32, 512, 13.71230697631836, 3.5125489234924316, 5.084604263305664
32, 512, 15.919903755187988, 3.6866538524627686, 4.898932695388794
32, 512, 12.743337154388428, 3.4940860271453857, 4.597880125045776
32, 512, 17.04318356513977, 3.3138844966888428, 4.8082427978515625
32, 512, 13.55409288406372, 3.2917919158935547, 4.6914331912994385
32, 512, 12.825052976608276, 3.469709634780884, 4.604020118713379
32, 512, 13.559661149978638, 3.828354597091675, 4.836661338806152
32, 512, 14.767520666122437, 3.5909841060638428, 4.849539518356323
32, 512, 12.003059148788452, 4.063920497894287, 4.764174222946167
32, 512, 13.970763921737671, 3.4490394592285156, 4.826726675033569
32, 512, 14.754202127456665, 3.927062749862671, 4.406585931777954
32, 512, 13.434042692184448, 3.7545926570892334, 5.070878505706787
32, 512, 15.621400356292725, 3.470602512359619, 4.504631280899048
32, 512, 13.425537109375, 3.394169569015503, 4.795976877212524
32, 512, 13.125522136688232, 3.6298575401306152, 4.029838800430298
32, 512, 13.370123147964478, 3.5551726818084717, 4.947105646133423
32, 512, 12.851826190948486, 3.106684923171997, 4.732504606246948
32, 512, 21.883229732513428, 4.561551570892334, 4.592762470245361
32, 1024, 19.119540691375732, 3.736328125, 4.235594034194946
32, 1024, 12.712126970291138, 3.9188084602355957, 4.8511083126068115
32, 1024, 13.749773740768433, 3.5962259769439697, 4.232349157333374
32, 1024, 16.198453664779663, 3.2901008129119873, 4.2404234409332275
32, 1024, 13.799732446670532, 3.1073596477508545, 4.829980850219727
32, 1024, 12.999135971069336, 3.7875235080718994, 5.2592267990112305
32, 1024, 12.936633348464966, 3.292844772338867, 4.4272356033325195
32, 1024, 9.003674745559692, 3.9402427673339844, 4.688289403915405
32, 1024, 9.00170612335205, 4.653734445571899, 4.69302225112915
32, 1024, 15.83945345878601, 3.9022114276885986, 4.653923273086548
32, 1024, 13.088222980499268, 3.282433271408081, 4.538793087005615
32, 1024, 12.601599216461182, 3.706888198852539, 4.9566943645477295
32, 1024, 26.81872248649597, 3.7744860649108887, 4.70048451423645
32, 1024, 12.744192123413086, 3.8750391006469727, 4.339110851287842
32, 1024, 13.968740463256836, 3.5579371452331543, 4.922492265701294
32, 1024, 12.681397914886475, 4.080987930297852, 6.303073406219482
32, 1024, 19.042559385299683, 4.198136329650879, 5.857052564620972
32, 1024, 16.571306467056274, 4.963165760040283, 5.867934465408325
32, 1024, 16.965755224227905, 3.769690752029419, 5.60097599029541
64, 512, 16.773667573928833, 7.935765027999878, 9.643341541290283
64, 512, 15.411758422851562, 9.908783197402954, 10.506107807159424
64, 512, 19.02464008331299, 7.776595592498779, 11.153404235839844
64, 512, 15.444041967391968, 7.952047109603882, 11.790394306182861
64, 512, 26.583662033081055, 8.20194935798645, 11.074180603027344
64, 512, 15.297859907150269, 8.778884887695312, 11.10017442703247
64, 512, 18.014886617660522, 9.3014817237854, 11.845561027526855
64, 512, 21.37206220626831, 9.077222347259521, 10.43346357345581
64, 512, 16.62252426147461, 9.09257435798645, 10.503732204437256
64, 512, 16.655389308929443, 9.771898031234741, 11.86976146697998
64, 512, 17.573972940444946, 8.471806287765503, 11.459470510482788
64, 512, 16.165746927261353, 11.414107322692871, 13.054497957229614
64, 512, 19.158020496368408, 11.300151586532593, 11.793956279754639
64, 512, 19.244866609573364, 9.571702718734741, 13.366192817687988
64, 512, 18.72391653060913, 10.926334142684937, 14.141654968261719
64, 512, 22.944957971572876, 9.640417098999023, 12.13307809829712
64, 512, 21.979916095733643, 10.188295602798462, 13.288667678833008
64, 512, 18.193984746932983, 9.287827491760254, 11.159974575042725
64, 512, 16.466411352157593, 9.167664051055908, 10.57059097290039
64, 512, 16.21356225013733, 11.065271377563477, 12.842965126037598
64, 1024, 16.683960914611816, 9.134060144424438, 12.295624017715454
64, 1024, 20.183618307113647, 10.30506420135498, 12.622239351272583
64, 1024, 20.354902267456055, 10.71673846244812, 11.900087118148804
64, 1024, 9.641745328903198, 7.728464841842651, 9.65499210357666
64, 1024, 16.855549812316895, 10.667910814285278, 12.727926015853882
64, 1024, 20.036920070648193, 10.544645547866821, 11.915014743804932
64, 1024, 22.034069299697876, 10.332031965255737, 11.327691078186035
64, 1024, 21.049280643463135, 11.576285362243652, 12.605101108551025
64, 1024, 12.398263931274414, 9.379190444946289, 12.640280485153198
64, 1024, 19.37726902961731, 10.629656076431274, 13.129531383514404
64, 1024, 23.478862047195435, 9.964574337005615, 12.339772701263428
64, 1024, 12.398477792739868, 11.059711694717407, 12.173714399337769
64, 1024, 21.230063915252686, 9.354600191116333, 13.286157369613647
64, 1024, 19.580203771591187, 8.23816704750061, 15.863031387329102
64, 1024, 31.479820251464844, 9.730738878250122, 14.418683290481567
64, 1024, 25.7239773273468, 9.32503604888916, 15.599647283554077
64, 1024, 21.54056215286255, 10.738614797592163, 12.769245624542236
64, 1024, 17.816672801971436, 10.3856680393219, 12.472047328948975
64, 1024, 18.409947395324707, 9.388717651367188, 13.273943662643433
